id;actor1_name;actor1_gender;actor2_name;actor2_gender;actor3_name;actor3_gender;actor4_name;actor4_gender;actor5_name;actor5_gender;actor_number;director_name;director_gender;director_number;producer_name;producer_number;screeplay_name;editor_name
183;Fred Savage;2;Luke Edwards;2;Beau Bridges;2;Christian Slater;2;Jenny Lewis;1;11;Todd Holland;0;1;none;0;none;none
184;Pam Grier;1;Samuel L. Jackson;2;Robert Forster;2;Bridget Fonda;1;Michael Keaton;2;32;Quentin Tarantino;2;1;Lawrence Bender;1;none;Sally Menke
185;Malcolm McDowell;2;Patrick Magee;2;Adrienne Corri;1;Michael Bates;2;Warren Clarke;2;19;Stanley Kubrick;2;1;Stanley Kubrick;1;Stanley Kubrick;Bill Butler
186;Josh Hartnett;2;Bruce Willis;2;Lucy Liu;1;Morgan Freeman;2;Ben Kingsley;2;17;Paul McGuigan;0;1;Christopher Eberts;7;Jason Smilovic;Andrew Hulme
187;Jessica Alba;1;Devon Aoki;1;Alexis Bledel;1;Powers Boothe;2;Rosario Dawson;1;46;Robert Rodriguez;0;2;Elizabeth Avellan;1;none;Robert Rodriguez
189;Mickey Rourke;2;Jessica Alba;1;Josh Brolin;2;Joseph Gordon-Levitt;2;Rosario Dawson;1;50;Robert Rodriguez;0;2;Robert Rodriguez;6;none;Robert Rodriguez
190;none;0;none;0;none;0;none;0;none;0;0;Timo Mugele;0;2;none;0;none;none
191;Julia Hummer;1;Barbara Auer;1;Richy Müller;0;Bilge Bingul;0;Katharina Schüttler;1;16;Christian Petzold;2;1;Florian Koerner von Gustorf;4;none;Bettina Böhler
192;Sean Connery;2;Christian Slater;2;Helmut Qualtinger;2;Elya Baskin;2;Feodor Chaliapin Jr.;2;19;Jean-Jacques Annaud;2;1;Bernd Eichinger;4;Andrew Birkin;Jane Seitz
193;Patrick Stewart;2;Jonathan Frakes;2;Brent Spiner;2;LeVar Burton;2;Michael Dorn;2;17;David Carson;2;1;Rick Berman;2;Ronald D. Moore;Peter E. Berger
194;Audrey Tautou;1;Mathieu Kassovitz;2;Rufus;2;Jamel Debbouze;2;Claire Maurier;1;55;Jean-Pierre Jeunet;2;1;Jean-Marc Deschamps;3;none;Hervé Schneid
195;Miriam  Hopkins;1;Kay Francis;1;Herbert Marshall;2;Charles Ruggles;2;Edward Everett Horton;2;9;Ernst Lubitsch;2;1;Ernst Lubitsch;2;none;none
196;Michael J. Fox;2;Christopher Lloyd;2;Mary Steenburgen;1;Thomas F. Wilson;2;Lea Thompson;1;54;Robert Zemeckis;2;1;Neil Canton;2;Bob Gale;Harry Keramidas
197;Mel Gibson;2;Catherine McCormack;0;Sophie Marceau;1;Patrick McGoohan;2;Angus Macfadyen;2;55;Mel Gibson;2;1;Mel Gibson;5;Randall Wallace;Steven Rosenblum
198;Carole Lombard;1;Jack Benny;0;Robert Stack;2;Felix Bressart;2;Lionel Atwill;2;11;Ernst Lubitsch;2;1;Ernst Lubitsch;2;none;none
199;James Cromwell;2;Alfre Woodard;1;Alice Krige;1;Neal McDonough;2;Patrick Stewart;2;14;Jonathan Frakes;2;1;Rick Berman;2;Ronald D. Moore;Anastasia Emmons
200;Patrick Stewart;2;Jonathan Frakes;2;Brent Spiner;2;LeVar Burton;2;Gates McFadden;1;11;Jonathan Frakes;2;1;Rick Berman;4;Michael Piller;Peter E. Berger
201;Patrick Stewart;2;Jonathan Frakes;2;LeVar Burton;2;Brent Spiner;2;Gates McFadden;1;18;Stuart Baird;2;1;Rick Berman;2;John Logan;Dallas Puett
203;Harvey Keitel;2;Robert De Niro;2;David Proval;2;Amy Robinson;0;Richard Romanus;2;15;Martin Scorsese;2;1;Martin Scorsese;2;Martin Scorsese;Sidney Levin
204;Yves Montand;2;Charles Vanel;2;Peter van Eyck;2;Folco Lulli;2;Véra Clouzot;0;14;Henri-Georges Clouzot;2;1;Henri-Georges Clouzot;2;Henri-Georges Clouzot;Madeleine Gug
205;Don Cheadle;2;Sophie Okonedo;1;Nick Nolte;2;Fana Mokoena;0;Joaquin Phoenix;2;28;Terry George;2;1;Nicholas Meyer;4;Terry George;Naomi Geraghty
206;Kiefer Sutherland;2;Alun Armstrong;2;Nastassja Kinski;1;Thomas Heinze;0;Chris Haywood;2;6;Mario Andreacchio;2;1;Mario Andreacchio;1;none;none
207;Robin Williams;2;Ethan Hawke;2;Robert Sean Leonard;2;Gale Hansen;2;Josh Charles;2;15;Peter Weir;2;1;Steven Haft;3;Tom Schulman;William M. Anderson
211;Jörg Schüttauf;2;Julia Jäger;0;Tom Jahn;2;Valentin Platareanu;0;Edita Malovčić;1;10;Hannes Stöhr;2;1;Gudrun Ruzicková-Steiner;1;Hannes Stöhr;Anne Fabini
212;Cary Grant;2;Priscilla Lane;1;Raymond Massey;2;Peter Lorre;2;Josephine Hull;1;26;Frank Capra;0;1;Frank Capra;2;Julius J. Epstein;Daniel Mandell
213;Cary Grant;2;Eva Marie Saint;1;James Mason;2;Leo G. Carroll;2;Martin Landau;2;90;Alfred Hitchcock;2;1;Alfred Hitchcock;2;Ernest Lehman;George Tomasini
214;Tobin Bell;2;Shawnee Smith;1;Angus Macfadyen;2;Bahar Soomekh;1;Dina Meyer;1;12;Darren Lynn Bousman;2;1;Mark Burg;2;Leigh Whannell;Kevin Greutert
215;Tobin Bell;2;Shawnee Smith;1;Donnie Wahlberg;2;Franky G;0;Glenn Plummer;2;15;Darren Lynn Bousman;2;1;Mark Burg;3;Leigh Whannell;Kevin Greutert
216;Brigitte Mira;0;El Hedi ben Salem;2;Barbara Valentin;1;Irm Hermann;1;Elma Karlowa;1;18;Rainer Werner Fassbinder;2;1;Rainer Werner Fassbinder;1;none;Thea Eymèsz
217;Harrison Ford;2;Cate Blanchett;1;Shia LaBeouf;2;Ray Winstone;2;Karen Allen;1;38;Steven Spielberg;2;1;Frank Marshall;1;David Koepp;Michael Kahn
218;Arnold Schwarzenegger;2;Michael Biehn;2;Linda Hamilton;1;Paul Winfield;2;Lance Henriksen;2;33;James Cameron;2;1;Gale Anne Hurd;1;none;Mark Goldblatt
219;Penélope Cruz;1;Carmen Maura;1;Lola Dueñas;1;Blanca Portillo;0;Yohana Cobo;1;25;Pedro Almodóvar;2;1;Esther García;1;none;José Salcedo
220;James Dean;0;Julie Harris;1;Raymond Massey;2;Richard Davalos;2;Jo Van Fleet;1;63;Elia Kazan;2;1;Elia Kazan;1;none;Owen Marks
221;James Dean;0;Natalie Wood;1;Sal Mineo;2;Ann Doran;1;Jim Backus;2;41;Nicholas Ray;0;1;David Weisbart;1;none;William H. Ziegler
222;Paul von Hindenburg;0;none;0;none;0;none;0;none;0;1;Walter Ruttmann;2;1;Karl Freund;1;none;Walter Ruttmann
223;Laurence Olivier;2;Joan Fontaine;1;George Sanders;2;Judith Anderson;1;Nigel Bruce;0;25;Alfred Hitchcock;2;1;David O. Selznick;1;Robert E. Sherwood;W. Donn Hayes
224;Krystyna Janda;1;Jerzy Radziwiłowicz;0;Jerzy Radziwiłowicz;0;Tadeusz Łomnicki;2;Jacek Lomnicki;2;16;Andrzej Wajda;2;1;Andrzej Wajda;1;none;Halina Prugar-Ketling
225;Jerzy Radziwiłowicz;0;Krystyna Janda;1;Marian Opania;0;Irena Byrska;0;Wiesława Kosmalska;0;15;Andrzej Wajda;2;1;none;0;none;Halina Prugar-Ketling
226;Hilary Swank;1;Chloë Sevigny;1;Peter Sarsgaard;2;Brendan Sexton III;2;Alicia Goranson;0;24;Kimberly Peirce;0;1;John Hart;6;none;Tracy Granger
227;Matt Dillon;2;Ralph Macchio;2;C. Thomas Howell;2;Patrick Swayze;2;Rob Lowe;2;16;Francis Ford Coppola;2;1;Gray Frederickson;2;Kathleen Rowell;Anne Goursaud
228;Emil Jannings;2;Marlene Dietrich;1;Kurt Gerron;2;Rosa Valetti;0;Hans Albers;2;16;Josef von Sternberg;2;1;Erich Pommer;1;none;Walter Klee
229;Boris Karloff;0;Colin Clive;2;Ernest Thesiger;2;Elsa Lanchester;1;Valerie Hobson;1;55;James Whale;2;1;Carl Laemmle Jr.;1;none;Ted J. Kent
231;George Clooney;2;Matt Damon;2;Jeffrey Wright;2;Chris Cooper;2;Amanda Peet;1;31;Stephen Gaghan;2;1;Jennifer Fox;3;Stephen Gaghan;Tim Squyres
232;Matt Dillon;2;Mickey Rourke;2;Diane Lane;1;Dennis Hopper;2;Diana Scarwid;1;17;Francis Ford Coppola;2;1;Doug Claybourne;2;S.E. Hinton;Barry Malkin
233;Ken Wahl;2;John Friedrich;2;Karen Allen;1;Toni Kalem;1;Alan Rosenberg;2;19;Philip Kaufman;2;1;Martin Ransohoff;1;none;Stuart H. Pappé
234;Werner Krauss;2;Conrad Veidt;2;Friedrich Fehér;0;Lil Dagover;0;Hans Heinrich von Twardowski;2;11;Robert Wiene;2;1;Erich Pommer;2;none;none
235;Wil Wheaton;2;River Phoenix;2;Corey Feldman;2;Jerry O'Connell;2;Kiefer Sutherland;2;16;Rob Reiner;2;1;Bruce A. Evans;3;Bruce A. Evans;Robert Leighton
236;Toni Collette;1;Bill Hunter;2;Rachel Griffiths;1;Sophie Lee;1;Roz Hammond;1;14;P.J. Hogan;2;1;Lynda House;2;none;Jill Bilcock
237;Ewan McGregor;2;Tilda Swinton;1;Peter Mullan;2;Emily Mortimer;1;Jack McElhone;2;14;David Mackenzie;2;1;Jeremy Thomas;1;David Mackenzie;Colin Monie
238;Marlon Brando;2;Al Pacino;2;James Caan;2;Richard S. Castellano;0;Robert Duvall;2;58;Francis Ford Coppola;2;1;Albert S. Ruddy;1;Francis Ford Coppola;William Reynolds
239;Marilyn Monroe;1;Tony Curtis;2;Jack Lemmon;2;George Raft;2;Pat O’Brien;0;43;Billy Wilder;0;1;Billy Wilder;2;Billy Wilder;Arthur P. Schmidt
240;Al Pacino;2;Robert Duvall;2;Diane Keaton;1;Robert De Niro;2;John Cazale;2;84;Francis Ford Coppola;2;1;Francis Ford Coppola;4;Francis Ford Coppola;Barry Malkin
241;Woody Harrelson;2;Juliette Lewis;1;Robert Downey Jr.;2;Tommy Lee Jones;2;Tom Sizemore;2;47;Oliver Stone;2;1;Jane Hamsher;3;David Veloz;Hank Corwin
242;Al Pacino;2;Diane Keaton;1;Andy García;2;Talia Shire;1;Sofia Coppola;1;38;Francis Ford Coppola;2;1;Francis Ford Coppola;7;Francis Ford Coppola;Walter Murch
243;John Cusack;2;Iben Hjejle;1;Todd Louiso;2;Jack Black;2;Lisa Bonet;1;49;Stephen Frears;0;1;Tim Bevan;2;John Cusack;Mick Audsley
244;Robert Armstrong;2;Fay Wray;1;Bruce Cabot;2;Frank Reicher;2;Victor Wong;0;14;Merian C. Cooper;2;2;Merian C. Cooper;3;James Ashmore Creelman;Ted Cheesman
245;Hugh Grant;2;Nicholas Hoult;2;Toni Collette;1;Rachel Weisz;1;Sharon Small;1;32;Chris Weitz;0;2;Tim Bevan;5;Peter Hedges;Nick Moore
246;Takeshi Kitano;2;Tadanobu Asano;2;Michiyo Ohkusu;1;Gadarukanaru Taka;0;Daigorō Tachibana;0;10;Takeshi Kitano;2;1;Tsunehisa Saitô;2;Takeshi Kitano;Takeshi Kitano
247;Sterling Hayden;2;Coleen Gray;0;Vince Edwards;2;Jay C. Flippen;2;Elisha Cook Jr.;2;37;Stanley Kubrick;2;1;James B. Harris;1;Stanley Kubrick;Betty Steinberg
248;Glenn Ford;2;Bette Davis;1;Hope Lange;1;Arthur O'Connell;2;Peter Falk;2;40;Frank Capra;0;1;Frank Capra;1;Robert Riskin;Frank P. Keller
249;Kathleen Turner;1;Michael Douglas;2;Danny DeVito;2;Marianne Sägebrecht;0;Dan Castellaneta;2;17;Danny DeVito;2;1;James L. Brooks;2;Michael J. Leeson;Lynzee Klingman
250;Dejan Čukić;0;Kim Bodnia;2;Brian Patterson;0;none;0;Nikolaj Lie Kaas;2;18;Lasse Spang Olsen;0;1;Steen Herdel;1;none;Lasse Spang Olsen
251;Patrick Swayze;2;Demi Moore;1;Whoopi Goldberg;1;Tony Goldwyn;2;Vincent Schiavelli;2;14;Jerry Zucker;2;1;Lisa Weinstein;2;none;Walter Murch
252;Gene Wilder;2;Jack Albertson;0;Peter Ostrum;0;Roy Kinnear;2;Denise Nickerson;0;36;Mel Stuart;2;1;Stan Margulies;2;Roald Dahl;David Saxon
253;Roger Moore;2;Yaphet Kotto;0;Jane Seymour;1;Clifton James;2;Julius Harris;2;15;Guy Hamilton;2;1;Albert R. Broccoli;2;Tom Mankiewicz;Bert Bates
254;Naomi Watts;1;Jack Black;2;Adrien Brody;2;Thomas Kretschmann;2;Colin Hanks;2;33;Peter Jackson;2;1;Jan Blenkin;4;none;Jamie Selkirk
255;Jean-Pierre Léaud;2;Claude Jade;1;Delphine Seyrig;1;Michael Lonsdale;2;Daniel Ceccaldi;2;25;François Truffaut;0;1;Marcel Berbert;2;none;Agnès Guillemot
256;Jean-Pierre Léaud;2;Marie-France Pisier;1;Rosy Varte;1;François Darbon;0;Patrick Auffay;0;6;François Truffaut;0;1;Pierre Roustang;1;none;none
257;Barney Clark;2;Ben Kingsley;2;Jamie Foreman;2;Harry Eden;2;Edward Hardwicke;2;34;Roman Polanski;2;1;Roman Polanski;3;Ronald Harwood;Hervé de Luze
258;Jean-Pierre Léaud;2;Claude Jade;1;Daniel Ceccaldi;2;Claire Duhamel;1;Hiroko Berghauer;1;26;François Truffaut;0;1;François Truffaut;2;none;Agnès Guillemot
259;Jean-Pierre Léaud;2;Marie-France Pisier;1;Claude Jade;1;Dani;1;Dorothée;1;10;François Truffaut;0;1;François Truffaut;1;none;Martine Barraqué
260;Robert Donat;2;Madeleine Carroll;1;Lucie Mannheim;1;Godfrey Tearle;2;Peggy Ashcroft;1;17;Alfred Hitchcock;2;1;Michael Balcon;1;none;Derek N. Twist
261;Elizabeth Taylor;1;Paul Newman;2;Burl Ives;2;Judith Anderson;1;Jack Carson;2;12;Richard Brooks;2;1;Lawrence Weingarten;1;Richard Brooks;Ferris Webster
262;Robert De Niro;2;Jerry Lewis;2;Diahnne Abbott;1;Sandra Bernhard;1;Shelley Hack;1;26;Martin Scorsese;2;1;Arnon Milchan;3;Paul D. Zimmerman;Thelma Schoonmaker
265;Hanna Schygulla;1;Giancarlo Giannini;2;Christine Kaufmann;1;Hark Bohm;2;Karl-Heinz von Hassel;2;20;Rainer Werner Fassbinder;2;1;Luggi Waldleitner;2;none;Rainer Werner Fassbinder
266;Brigitte Bardot;1;Michel Piccoli;2;Jack Palance;2;Giorgia Moll;1;Fritz Lang;2;8;Jean-Luc Godard;2;1;Joseph E. Levine;3;Jean-Luc Godard;Agnès Guillemot
267;Liberto Rabal;0;Francesca Neri;1;Javier Bardem;2;Penélope Cruz;1;Ángela Molina;1;16;Pedro Almodóvar;2;1;Esther García;2;Pedro Almodóvar;José Salcedo
268;Jack Nicholson;2;Michael Keaton;2;Kim Basinger;1;Michael Gough;2;Pat Hingle;2;18;Tim Burton;2;1;Peter Guber;2;Warren Skaaren;Ray Lovejoy
269;Jean-Paul Belmondo;2;Jean Seberg;1;Daniel Boulanger;2;Jean-Pierre Melville;2;Henri-Jacques Huet;0;31;Jean-Luc Godard;2;1;Georges de Beauregard;1;Jean-Luc Godard;Cécile Decugis
270;Samuel Finzi;2;Nina Kronjäger;0;Anna Maria Mühe;1;Margot Nagel;0;Harald Warmbrunn;0;5;Marc Meyer;0;1;Marc Meyer;2;none;Diana Karsten
271;Hanna Zetterberg;0;Dan Håfström;0;Börje Ahlstedt;2;Lena Nyman;1;Per Oscarsson;2;11;Tage Danielsson;0;1;Waldemar Bergendahl;1;none;Jan Persson
272;Christian Bale;2;Michael Caine;2;Liam Neeson;2;Katie Holmes;1;Gary Oldman;2;113;Christopher Nolan;2;1;Larry J. Franco;4;Christopher Nolan;Lee Smith
273;Daniel Brühl;2;none;0;Patrick Joswig;2;Katharina Schüttler;1;Ilse Strambowski;0;6;Hans Weingartner;2;1;Ole Landsjöaasen;1;none;Dirk Oetelshoven
274;Jodie Foster;1;Anthony Hopkins;2;Scott Glenn;2;Ted Levine;2;Anthony Heald;2;59;Jonathan Demme;2;1;Ronald M. Bozman;3;Ted Tally;Craig McKay
275;William H. Macy;2;Frances McDormand;1;Steve Buscemi;2;Peter Stormare;2;Kristin Rudrüd;1;17;Joel Coen;0;1;Ethan Coen;1;Joel Coen;Joel Coen
276;Daniel Brühl;2;Julia Jentsch;1;Stipe Erceg;0;Burghart Klaußner;2;Peer Martiny;2;12;Hans Weingartner;2;1;Hans Weingartner;4;none;Dirk Oetelshoven
277;Kate Beckinsale;1;Scott Speedman;2;Michael Sheen;2;Shane Brolly;2;Bill Nighy;2;32;Len Wiseman;2;1;Tom Rosenberg;3;Danny McBride;Martin Hunter
278;Tim Robbins;2;Morgan Freeman;2;Bob Gunton;2;Clancy Brown;2;Mark Rolston;2;42;Frank Darabont;2;1;Niki Marvin;1;none;Richard Francis-Bruce
279;F. Murray Abraham;2;Tom Hulce;2;Elizabeth Berridge;1;Roy Dotrice;2;Simon Callow;2;60;Miloš Forman;2;1;Saul Zaentz;1;Peter Shaffer;Michael Chandler
280;Arnold Schwarzenegger;2;Linda Hamilton;1;Edward Furlong;2;Robert Patrick;2;Earl Boen;2;41;James Cameron;2;1;James Cameron;1;none;Mark Goldblatt
281;Ralph Fiennes;2;Angela Bassett;1;Tom Sizemore;2;Juliette Lewis;1;Vincent D'Onofrio;2;14;Kathryn Bigelow;1;1;Steven-Charles Jaffe;2;James Cameron;Howard A. Smith
284;Jack Lemmon;2;Shirley MacLaine;1;Fred MacMurray;2;Ray Walston;2;Jack Kruschen;2;23;Billy Wilder;0;1;Billy Wilder;1;Billy Wilder;Daniel Mandell
285;Johnny Depp;2;Orlando Bloom;2;Keira Knightley;1;Stellan Skarsgård;2;Bill Nighy;2;34;Gore Verbinski;2;1;Jerry Bruckheimer;5;Ted Elliott;Stephen E. Rivkin
286;Jens Lehmann;0;Arne Friedrich;0;Philipp Lahm;0;Torsten Frings;0;Michael Ballack;0;7;Sönke Wortmann;0;1;Tom Spiess;1;none;Melania Singer
287;Kevin Costner;2;Susan Sarandon;1;Tim Robbins;2;Trey Wilson;2;Robert Wuhl;2;16;Ron Shelton;2;1;Mark Burg;3;none;Robert Leighton
288;Gary Cooper;2;Grace Kelly;1;Thomas Mitchell;2;Lloyd Bridges;2;Katy Jurado;1;57;Fred Zinnemann;0;1;Stanley Kramer;1;Carl Foreman;Elmo Williams
289;Humphrey Bogart;2;Ingrid Bergman;1;Paul Henreid;2;Claude Rains;2;Conrad Veidt;2;105;Michael Curtiz;0;1;Hal B. Wallis;1;Julius J. Epstein;Owen Marks
290;John Turturro;2;John Goodman;2;Judy Davis;1;Michael Lerner;2;Tony Shalhoub;2;14;Joel Coen;0;1;Ethan Coen;1;Joel Coen;Joel Coen
291;Jeff Clark;0;Darrick Doerner;2;Laird Hamilton;0;Dave Kalama;2;David H. Kalama Jr.;0;14;Stacy Peralta;2;1;Stacy Peralta;3;Stacy Peralta;Paul Crowder
292;Dave Chappelle;2;Erykah Badu;1;Common;0;Yasiin Bey;2;Bilal;0;15;Michel Gondry;2;1;Michel Gondry;5;none;Sarah Flack
293;Brad Pitt;2;Craig Sheffer;2;Tom Skerritt;2;Brenda Blethyn;1;Edie McClurg;1;12;Robert Redford;2;1;Robert Redford;4;Richard Friedenberg;Lynzee Klingman
294;Helen Shaver;1;Patricia Charbonneau;1;Audra Lindley;1;Andra Akers;1;Gwen Welles;1;11;Donna Deitch;1;1;Donna Deitch;1;none;Robert Estrin
296;Arnold Schwarzenegger;2;Nick Stahl;2;Claire Danes;1;Kristanna Loken;1;David Andrews;2;14;Jonathan Mostow;2;1;Hal Lieberman;6;John D. Brancato;Nicolas De Toth
297;Brad Pitt;2;Anthony Hopkins;2;Claire Forlani;1;Jeffrey Tambor;2;Marcia Gay Harden;1;11;Martin Brest;2;1;Martin Brest;3;Ron Osborn;Joe Hutshing
298;George Clooney;2;Brad Pitt;2;Matt Damon;2;Al Pacino;2;Bernie Mac;2;25;Steven Soderbergh;2;1;Jerry Weintraub;1;Brian Koppelman;Stephen Mirrione
299;Frank Sinatra;2;Dean Martin;2;none;0;Peter Lawford;2;Angie Dickinson;1;22;Lewis Milestone;0;1;Lewis Milestone;1;Harry Brown;Philip W. Anderson
300;Gael García Bernal;2;Charlotte Gainsbourg;1;Miou-Miou;1;Alain Chabat;2;Emma de Caunes;0;15;Michel Gondry;2;1;Georges Bermann;3;none;Juliette Welfling
301;John Wayne;2;Dean Martin;2;Ricky Nelson;2;Walter Brennan;2;Angie Dickinson;1;43;Howard Hawks;0;1;Howard Hawks;1;Jules Furthman;Folmar Blangsted
302;Charlotte Rampling;1;Ludivine Sagnier;1;Charles Dance;2;Jean-Marie Lamour;0;Marc Fayolle;2;10;François Ozon;2;1;Timothy Burrill;3;François Ozon;Monica Coleman
303;Cary Grant;2;Ingrid Bergman;1;Claude Rains;2;Louis Calhern;2;Leopoldine Konstantin;1;58;Alfred Hitchcock;2;1;Alfred Hitchcock;2;Ben Hecht;Theron Warth
306;Eddie Murphy;2;Judge Reinhold;2;Héctor Elizondo;2;Gilbert R. Hill;2;Timothy Carhart;2;23;John Landis;2;1;Mace Neufeld;2;Danilo Bach;Dale Beldin
307;Aldo Fabrizi;2;Anna Magnani;1;Marcello Pagliero;2;Francesco Grandjacquet;0;Harry Feist;0;17;Roberto Rossellini;2;1;Roberto Rossellini;4;Roberto Rossellini;Eraldo Da Roma
308;Bill Murray;2;Julie Delpy;1;Sharon Stone;1;Tilda Swinton;1;Jessica Lange;1;19;Jim Jarmusch;0;1;Jon Kilik;4;Jim Jarmusch;Jay Rabinowitz
309;Ulrich Thomsen;2;Henning Moritzen;0;Thomas Bo Larsen;2;Paprika Steen;0;Birthe Neumann;0;21;Thomas Vinterberg;2;1;Birgitte Hald;1;Thomas Vinterberg;Valdís Óskarsdóttir
310;Jim Carrey;2;Jennifer Aniston;1;Philip Baker Hall;2;Catherine Bell;1;Lisa Ann Walter;1;11;Tom Shadyac;2;1;Michael Bostick;6;Steve Oedekerk;Scott Hill
311;Robert De Niro;2;James Woods;2;Elizabeth McGovern;1;Joe Pesci;2;Burt Young;2;31;Sergio Leone;2;1;Arnon Milchan;1;Sergio Leone;Nino Baragli
312;Sylvie Testud;1;Tatjana Trieb;0;Howie Seago;0;Emmanuelle Laborit;0;Sibylle Canonica;0;27;Caroline Link;1;1;Jakob Claussen;7;Caroline Link;Patricia Rommel
313;Alan Rickman;2;Sigourney Weaver;1;Carrie-Anne Moss;1;Emily Hampshire;1;James Allodi;2;17;Marc Evans;2;1;Gina Carter;4;Angela Pell;Mags Arnold
314;Halle Berry;1;Benjamin Bratt;2;Sharon Stone;1;Lambert Wilson;2;Frances Conroy;1;58;Pitof;2;1;Denise Di Novi;2;John Rogers;Sylvie Landra
315;Tura Satana;0;Haji;0;Lori Williams;0;Sue Bernard;0;Stuart Lancaster;0;10;Russ Meyer;0;1;Russ Meyer;2;Russ Meyer;Russ Meyer
316;Steffi Kühnert;1;Gabriela Maria Schmeide;1;Thorsten Merten;0;Axel Prahl;0;Janko Brett;0;11;Andreas Dresen;2;1;Peter Rommel;1;Andreas Dresen;Jörg Hauschild
317;Mirjana Karanović;1;Luna Mijovic;1;Leon Lučev;2;Kenan Catic;0;Jasna Beri;0;10;Jasmila Zbanic;1;1;Barbara Albert;5;Jasmila Zbanic;Niki Mossböck
318;Mel Gibson;2;Milla Jovovich;1;Jeremy Davies;2;Amanda Plummer;1;Peter Stormare;2;17;Wim Wenders;2;1;Wim Wenders;5;Nicholas Klein;Tatiana S. Riegel
319;Christian Slater;2;Patricia Arquette;1;Michael Rapaport;2;Bronson Pinchot;2;Gary Oldman;2;40;Tony Scott;2;1;Gary Barber;4;Quentin Tarantino;Michael Tronick
320;Al Pacino;2;Robin Williams;2;Hilary Swank;1;Maura Tierney;1;Martin Donovan;2;25;Christopher Nolan;2;1;Broderick Johnson;4;Hillary Seitz;Dody Dorn
321;Luke Kirby;2;Ginette Reno;0;Paul Sorvino;2;Mary Walsh;1;Peter Miller;2;15;Émile Gaudreault;2;1;Daniel Louis;2;Steve Galluccio;Richard Comeau
322;Sean Penn;2;Tim Robbins;2;Kevin Bacon;2;Laurence Fishburne;2;Marcia Gay Harden;1;24;Clint Eastwood;2;1;Clint Eastwood;3;none;Joel Cox
326;Samuel L. Jackson;2;Julianna Margulies;1;Kenan Thompson;2;Nathan Phillips;2;Rachel Blanchard;1;19;David R. Ellis;2;1;none;0;Sebastian Gutierrez;Howard E. Smith
327;Takeshi Kitano;2;Omar Epps;2;Claude Maki;2;none;0;Susumu Terajima;2;12;Takeshi Kitano;2;1;Jeremy Thomas;5;none;Takeshi Kitano
329;Sam Neill;2;Laura Dern;1;Jeff Goldblum;2;Richard Attenborough;2;Bob Peck;0;27;Steven Spielberg;2;1;Kathleen Kennedy;2;Michael Crichton;Michael Kahn
330;Jeff Goldblum;2;Julianne Moore;1;Pete Postlethwaite;2;Richard Attenborough;2;Vince Vaughn;2;23;Steven Spielberg;2;1;Colin Wilson;2;David Koepp;Michael Kahn
331;Sam Neill;2;William H. Macy;2;Téa Leoni;1;Trevor Morgan;2;Alessandro Nivola;2;15;Joe Johnston;2;1;Larry J. Franco;2;none;Robert Dalva
332;Matthew Broderick;2;Rupert Everett;2;Joely Fisher;1;Michelle Trachtenberg;1;Andy Dick;2;16;David Kellogg;2;1;none;0;Zak Penn;none
333;Rahul Khanna;2;Lisa Ray;1;Moushumi Chatterjee;1;Dina Pathak;1;Kulbhushan Kharbanda;0;26;Deepa Mehta;1;1;none;0;none;none
334;Julianne Moore;1;William H. Macy;2;John C. Reilly;2;Tom Cruise;2;Philip Baker Hall;2;29;Paul Thomas Anderson;2;1;Dylan Tichenor;4;Paul Thomas Anderson;Dylan Tichenor
335;Henry Fonda;2;Claudia Cardinale;1;Jason Robards;2;Charles Bronson;2;Gabriele Ferzetti;2;14;Sergio Leone;2;1;Fulvio Morsella;1;Sergio Leone;Nino Baragli
336;James Coburn;2;Rod Steiger;2;Romolo Valli;2;Antoine Saint-John;0;Franco Graziosi;0;15;Sergio Leone;2;1;Fulvio Morsella;1;Sergio Leone;Nino Baragli
337;Omar Sharif;0;Pierre Boulanger;0;Gilbert Melki;2;Isabelle Renauld;0;Lola Naymark;1;13;François Dupeyron;0;1;Laurent Pétin;2;François Dupeyron;Dominique Faysse
338;Daniel Brühl;2;Katrin Sass;1;Chulpan Khamatova;1;Maria Simon;1;Florian Lukas;2;16;Wolfgang Becker;2;1;Stefan Arndt;4;Wolfgang Becker;Peter R. Adam
339;Winona Ryder;1;Gena Rowlands;1;Lisanne Falk;1;Alan Randolph Scott;0;Anthony Portillo;0;30;Jim Jarmusch;0;1;Jim Jarmusch;1;Jim Jarmusch;Jay Rabinowitz
340;Elijah Wood;2;Eugene Hutz;2;Boris Leskin;0;Jana Hrabetova;0;Jonathan Safran Foer;0;14;Liev Schreiber;2;1;Kelley Cribben;5;Liev Schreiber;Andrew Marcus
341;Harvey Keitel;2;Emmanuelle Béart;0;Norman Reedus;2;Joe Grifasi;2;Lily Rabe;1;10;Manuel Pradal;2;1;Laurent Pétin;2;none;Jennifer Augé
342;Robert Stadlober;2;Kostja Ullmann;2;Alicja Bachleda-Curuś;1;Jürgen Tonkel;2;Tristano Casanova;0;14;Marco Kreuzpaintner;2;1;Jakob Claussen;3;none;Hansjörg Weißbrich
343;Ruth Gordon;1;Bud Cort;2;none;0;Cyril Cusack;2;Charles Tyner;2;11;Hal Ashby;2;1;Charles Mulvehill;2;none;William A. Sawyer
